study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB6518	SAMEA2592978	ERX497253	ERR532050	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532050/ERR532050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532050/seqs_Saliva198.1259756.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532050
PRJEB6518	SAMEA2592979	ERX497254	ERR532051	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532051/ERR532051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532051/seqs_Saliva259.1259638.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532051
PRJEB6518	SAMEA2592980	ERX497255	ERR532052	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532052/ERR532052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532052/seqs_Stool74.1260217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532052
PRJEB6518	SAMEA2592981	ERX497256	ERR532053	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532053/ERR532053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532053/seqs_Saliva280.1260338.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532053
PRJEB6518	SAMEA2592982	ERX497257	ERR532054	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532054/ERR532054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532054/seqs_Stool362.1259698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532054
PRJEB6518	SAMEA2592983	ERX497258	ERR532055	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532055/ERR532055.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532055/seqs_Stool100.1260287.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532055
PRJEB6518	SAMEA2592984	ERX497259	ERR532056	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532056/ERR532056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532056/seqs_Saliva298.1259976.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532056
PRJEB6518	SAMEA2592985	ERX497260	ERR532057	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532057/ERR532057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532057/seqs_Saliva7.1259967.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532057
PRJEB6518	SAMEA2592986	ERX497261	ERR532058	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532058/ERR532058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532058/seqs_Saliva90.1260294.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532058
PRJEB6518	SAMEA2592987	ERX497262	ERR532059	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532059/ERR532059.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532059/seqs_Stool22.1260344.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532059
PRJEB6518	SAMEA2592988	ERX497263	ERR532060	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532060/ERR532060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532060/seqs_Saliva49.1260260.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532060
PRJEB6518	SAMEA2592989	ERX497264	ERR532061	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532061/ERR532061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532061/seqs_Stool395.1259718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532061
PRJEB6518	SAMEA2592990	ERX497265	ERR532062	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532062/ERR532062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532062/seqs_Stool441.1259692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532062
PRJEB6518	SAMEA2592991	ERX497266	ERR532063	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532063/ERR532063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532063/seqs_Stool317.1260329.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532063
PRJEB6518	SAMEA2592992	ERX497267	ERR532064	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532064/ERR532064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532064/seqs_Saliva171.1259742.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532064
PRJEB6518	SAMEA2592993	ERX497268	ERR532065	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532065/ERR532065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532065/seqs_Stool488.1260232.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532065
PRJEB6518	SAMEA2592994	ERX497269	ERR532066	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532066/ERR532066.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532066/seqs_Stool324.1260409.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532066
PRJEB6518	SAMEA2592995	ERX497270	ERR532067	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532067/ERR532067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532067/seqs_Saliva39.1259998.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532067
PRJEB6518	SAMEA2592996	ERX497271	ERR532068	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532068/ERR532068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532068/seqs_Stool121.1260058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532068
PRJEB6518	SAMEA2592997	ERX497272	ERR532069	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532069/ERR532069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532069/seqs_Stool146.1259691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532069
PRJEB6518	SAMEA2592998	ERX497273	ERR532070	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532070/ERR532070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532070/seqs_Saliva86.1260182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532070
PRJEB6518	SAMEA2592999	ERX497274	ERR532071	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532071/ERR532071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532071/seqs_Stool507.1260434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532071
PRJEB6518	SAMEA2593000	ERX497275	ERR532072	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532072/ERR532072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532072/seqs_Saliva182.1259745.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532072
PRJEB6518	SAMEA2593001	ERX497276	ERR532073	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532073/ERR532073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532073/seqs_Stool267.1259835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532073
PRJEB6518	SAMEA2593002	ERX497277	ERR532074	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532074/ERR532074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532074/seqs_Saliva109.1260041.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532074
PRJEB6518	SAMEA2593003	ERX497278	ERR532075	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532075/ERR532075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532075/seqs_Stool548.1260174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532075
PRJEB6518	SAMEA2593004	ERX497279	ERR532076	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532076/ERR532076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532076/seqs_Stool39.1259815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532076
PRJEB6518	SAMEA2593005	ERX497280	ERR532077	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532077/ERR532077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532077/seqs_Saliva200.1260161.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532077
PRJEB6518	SAMEA2593006	ERX497281	ERR532078	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532078/ERR532078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532078/seqs_Stool9.1260307.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532078
PRJEB6518	SAMEA2593007	ERX497282	ERR532079	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532079/ERR532079.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532079/seqs_Stool328.1260064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532079
PRJEB6518	SAMEA2593008	ERX497283	ERR532080	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532080/ERR532080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532080/seqs_Stool122.1259857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532080
PRJEB6518	SAMEA2593009	ERX497284	ERR532081	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532081/ERR532081.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532081/seqs_Stool498.1260247.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532081
PRJEB6518	SAMEA2593010	ERX497285	ERR532082	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532082/ERR532082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532082/seqs_Stool191.1259714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532082
PRJEB6518	SAMEA2593011	ERX497286	ERR532083	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532083/ERR532083.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532083/seqs_Stool345.1259808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532083
PRJEB6518	SAMEA2593012	ERX497287	ERR532084	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532084/ERR532084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532084/seqs_Stool240.1260240.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532084
PRJEB6518	SAMEA2593013	ERX497288	ERR532085	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532085/ERR532085.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532085/seqs_Stool504.1260292.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532085
PRJEB6518	SAMEA2593014	ERX497289	ERR532086	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532086/ERR532086.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532086/seqs_Saliva85.1260179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532086
PRJEB6518	SAMEA2593015	ERX497290	ERR532087	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532087/ERR532087.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532087/seqs_Stool461.1259960.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532087
PRJEB6518	SAMEA2593016	ERX497291	ERR532088	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532088/ERR532088.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532088/seqs_Stool533.1260167.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532088
PRJEB6518	SAMEA2593017	ERX497292	ERR532089	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532089/ERR532089.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532089/seqs_Stool400.1259838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532089
PRJEB6518	SAMEA2593018	ERX497293	ERR532090	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532090/ERR532090.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532090/seqs_Stool290.1260033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532090
PRJEB6518	SAMEA2593019	ERX497294	ERR532091	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532091/ERR532091.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532091/seqs_Stool440.1259673.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532091
PRJEB6518	SAMEA2593020	ERX497295	ERR532092	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532092/ERR532092.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532092/seqs_Stool433.1260192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532092
PRJEB6518	SAMEA2593021	ERX497296	ERR532093	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532093/ERR532093.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532093/seqs_Stool540.1259687.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532093
PRJEB6518	SAMEA2593022	ERX497297	ERR532094	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532094/ERR532094.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532094/seqs_Saliva67.1260210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532094
PRJEB6518	SAMEA2593023	ERX497298	ERR532095	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532095/ERR532095.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532095/seqs_Stool292.1259651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532095
PRJEB6518	SAMEA2593024	ERX497299	ERR532096	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532096/ERR532096.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532096/seqs_Saliva66.1260197.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532096
PRJEB6518	SAMEA2593025	ERX497300	ERR532097	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532097/ERR532097.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532097/seqs_Saliva131.1260402.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532097
PRJEB6518	SAMEA2593026	ERX497301	ERR532098	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532098/ERR532098.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532098/seqs_Stool301.1259736.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532098
PRJEB6518	SAMEA2593027	ERX497302	ERR532099	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532099/ERR532099.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532099/seqs_Saliva70.1259637.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532099
PRJEB6518	SAMEA2593028	ERX497303	ERR532100	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532100/ERR532100.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532100/seqs_Stool357.1260198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532100
PRJEB6518	SAMEA2593029	ERX497304	ERR532101	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532101/ERR532101.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532101/seqs_Stool502.1260213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532101
PRJEB6518	SAMEA2593030	ERX497305	ERR532102	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532102/ERR532102.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532102/seqs_Stool368.1260060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532102
PRJEB6518	SAMEA2593031	ERX497306	ERR532103	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532103/ERR532103.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532103/seqs_Saliva127.1259781.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532103
PRJEB6518	SAMEA2593032	ERX497307	ERR532104	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532104/ERR532104.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532104/seqs_Stool138.1260296.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532104
PRJEB6518	SAMEA2593033	ERX497308	ERR532105	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532105/ERR532105.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532105/seqs_Stool384.1259728.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532105
PRJEB6518	SAMEA2593034	ERX497309	ERR532106	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532106/ERR532106.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532106/seqs_Saliva216.1260278.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532106
PRJEB6518	SAMEA2593035	ERX497310	ERR532107	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532107/ERR532107.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532107/seqs_Stool532.1259989.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532107
PRJEB6518	SAMEA2593036	ERX497311	ERR532108	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532108/ERR532108.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532108/seqs_Stool472.1259913.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532108
PRJEB6518	SAMEA2593037	ERX497312	ERR532109	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532109/ERR532109.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532109/seqs_Stool511.1260057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532109
PRJEB6518	SAMEA2593038	ERX497313	ERR532110	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532110/ERR532110.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532110/seqs_Stool401.1260067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532110
PRJEB6518	SAMEA2593039	ERX497314	ERR532111	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532111/ERR532111.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532111/seqs_Stool283.1260418.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532111
PRJEB6518	SAMEA2593040	ERX497315	ERR532112	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532112/ERR532112.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532112/seqs_Stool133.1259945.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532112
PRJEB6518	SAMEA2593041	ERX497316	ERR532113	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532113/ERR532113.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532113/seqs_Saliva199.1259680.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532113
PRJEB6518	SAMEA2593042	ERX497317	ERR532114	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532114/ERR532114.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532114/seqs_Saliva176.1259987.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532114
PRJEB6518	SAMEA2593043	ERX497318	ERR532115	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532115/ERR532115.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532115/seqs_Saliva157.1259816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532115
PRJEB6518	SAMEA2593044	ERX497319	ERR532116	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532116/ERR532116.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532116/seqs_Stool535.1259920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532116
PRJEB6518	SAMEA2593045	ERX497320	ERR532117	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532117/ERR532117.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532117/seqs_Saliva222.1259796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532117
PRJEB6518	SAMEA2593046	ERX497321	ERR532118	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532118/ERR532118.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532118/seqs_Stool90.1260426.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532118
PRJEB6518	SAMEA2593047	ERX497322	ERR532119	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532119/ERR532119.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532119/seqs_Stool123.1260285.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532119
PRJEB6518	SAMEA2593048	ERX497323	ERR532120	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532120/ERR532120.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532120/seqs_Stool14.1259892.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532120
PRJEB6518	SAMEA2593049	ERX497324	ERR532121	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532121/ERR532121.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532121/seqs_Saliva104.1260073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532121
PRJEB6518	SAMEA2593050	ERX497325	ERR532122	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532122/ERR532122.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532122/seqs_Stool372.1259688.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532122
PRJEB6518	SAMEA2593051	ERX497326	ERR532123	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532123/ERR532123.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532123/seqs_Stool56.1259833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532123
PRJEB6518	SAMEA2593052	ERX497327	ERR532124	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532124/ERR532124.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532124/seqs_Stool84.1260220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532124
PRJEB6518	SAMEA2593053	ERX497328	ERR532125	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532125/ERR532125.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532125/seqs_Stool438.1259793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532125
PRJEB6518	SAMEA2593054	ERX497329	ERR532126	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532126/ERR532126.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532126/seqs_Stool276.1259617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532126
PRJEB6518	SAMEA2593055	ERX497330	ERR532127	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR532/ERR532127/ERR532127.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR532/ERR532127/seqs_Stool528.1260084.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR532/ERR532127
