study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB19825	SAMEA103890297	ERX1929073	ERR1868309	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868309/ERR1868309.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868309/550.L5S233.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868309
PRJEB19825	SAMEA103890298	ERX1929074	ERR1868310	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868310/ERR1868310.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868310/550.L5S234.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868310
PRJEB19825	SAMEA103890299	ERX1929075	ERR1868311	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868311/ERR1868311.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868311/550.L5S235.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868311
PRJEB19825	SAMEA103890300	ERX1929076	ERR1868312	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868312/ERR1868312.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868312/550.L5S236.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868312
PRJEB19825	SAMEA103890301	ERX1929077	ERR1868313	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868313/ERR1868313.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868313/550.L5S237.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868313
PRJEB19825	SAMEA103890302	ERX1929078	ERR1868314	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868314/ERR1868314.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868314/550.L5S238.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868314
PRJEB19825	SAMEA103890303	ERX1929079	ERR1868315	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868315/ERR1868315.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868315/550.L5S239.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868315
PRJEB19825	SAMEA103890304	ERX1929080	ERR1868316	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868316/ERR1868316.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868316/550.L5S24.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868316
PRJEB19825	SAMEA103890305	ERX1929081	ERR1868317	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868317/ERR1868317.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868317/550.L5S240.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868317
PRJEB19825	SAMEA103890306	ERX1929082	ERR1868318	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868318/ERR1868318.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868318/550.L5S241.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868318
PRJEB19825	SAMEA103890307	ERX1929083	ERR1868319	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868319/ERR1868319.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868319/550.L5S242.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868319
PRJEB19825	SAMEA103890308	ERX1929084	ERR1868320	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868320/ERR1868320.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868320/550.L5S243.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868320
PRJEB19825	SAMEA103890309	ERX1929085	ERR1868321	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868321/ERR1868321.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868321/550.L5S244.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868321
PRJEB19825	SAMEA103890310	ERX1929086	ERR1868322	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868322/ERR1868322.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868322/550.L5S245.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868322
PRJEB19825	SAMEA103890311	ERX1929087	ERR1868323	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868323/ERR1868323.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868323/550.L5S246.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868323
PRJEB19825	SAMEA103890312	ERX1929088	ERR1868324	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868324/ERR1868324.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868324/550.L5S247.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868324
PRJEB19825	SAMEA103890313	ERX1929089	ERR1868325	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868325/ERR1868325.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868325/550.L5S248.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868325
PRJEB19825	SAMEA103890314	ERX1929090	ERR1868326	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868326/ERR1868326.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868326/550.L5S249.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868326
PRJEB19825	SAMEA103890315	ERX1929091	ERR1868327	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868327/ERR1868327.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868327/550.L5S25.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868327
PRJEB19825	SAMEA103890316	ERX1929092	ERR1868328	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868328/ERR1868328.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868328/550.L5S250.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868328
PRJEB19825	SAMEA103890317	ERX1929093	ERR1868329	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868329/ERR1868329.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868329/550.L5S251.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868329
PRJEB19825	SAMEA103890318	ERX1929094	ERR1868330	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868330/ERR1868330.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868330/550.L5S252.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868330
PRJEB19825	SAMEA103890319	ERX1929095	ERR1868331	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868331/ERR1868331.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868331/550.L5S253.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868331
PRJEB19825	SAMEA103890320	ERX1929096	ERR1868332	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868332/ERR1868332.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868332/550.L5S254.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868332
PRJEB19825	SAMEA103890321	ERX1929097	ERR1868333	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868333/ERR1868333.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868333/550.L5S255.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868333
PRJEB19825	SAMEA103890322	ERX1929098	ERR1868334	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868334/ERR1868334.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868334/550.L5S256.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868334
PRJEB19825	SAMEA103890323	ERX1929099	ERR1868335	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868335/ERR1868335.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868335/550.L5S257.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868335
PRJEB19825	SAMEA103890324	ERX1929100	ERR1868336	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868336/ERR1868336.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868336/550.L5S258.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868336
PRJEB19825	SAMEA103890325	ERX1929101	ERR1868337	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868337/ERR1868337.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868337/550.L5S259.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868337
PRJEB19825	SAMEA103890326	ERX1929102	ERR1868338	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868338/ERR1868338.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868338/550.L5S26.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868338
PRJEB19825	SAMEA103890327	ERX1929103	ERR1868339	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868339/ERR1868339.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868339/550.L5S260.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868339
PRJEB19825	SAMEA103890328	ERX1929104	ERR1868340	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868340/ERR1868340.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868340/550.L5S261.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868340
PRJEB19825	SAMEA103890329	ERX1929105	ERR1868341	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868341/ERR1868341.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868341/550.L5S262.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868341
PRJEB19825	SAMEA103890330	ERX1929106	ERR1868342	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868342/ERR1868342.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868342/550.L5S263.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868342
PRJEB19825	SAMEA103890331	ERX1929107	ERR1868343	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868343/ERR1868343.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868343/550.L5S264.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868343
PRJEB19825	SAMEA103890332	ERX1929108	ERR1868344	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868344/ERR1868344.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868344/550.L5S265.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868344
PRJEB19825	SAMEA103890333	ERX1929109	ERR1868345	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868345/ERR1868345.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868345/550.L5S266.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868345
PRJEB19825	SAMEA103890334	ERX1929110	ERR1868346	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868346/ERR1868346.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868346/550.L5S267.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868346
PRJEB19825	SAMEA103890335	ERX1929111	ERR1868347	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868347/ERR1868347.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868347/550.L5S268.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868347
PRJEB19825	SAMEA103890336	ERX1929112	ERR1868348	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868348/ERR1868348.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868348/550.L5S269.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868348
PRJEB19825	SAMEA103890337	ERX1929113	ERR1868349	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868349/ERR1868349.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868349/550.L5S27.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868349
PRJEB19825	SAMEA103890338	ERX1929114	ERR1868350	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868350/ERR1868350.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868350/550.L5S270.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868350
PRJEB19825	SAMEA103890339	ERX1929115	ERR1868351	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868351/ERR1868351.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868351/550.L5S271.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868351
PRJEB19825	SAMEA103890340	ERX1929116	ERR1868352	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868352/ERR1868352.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868352/550.L5S272.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868352
PRJEB19825	SAMEA103890341	ERX1929117	ERR1868353	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868353/ERR1868353.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868353/550.L5S273.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868353
PRJEB19825	SAMEA103890342	ERX1929118	ERR1868354	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868354/ERR1868354.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868354/550.L5S274.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868354
PRJEB19825	SAMEA103890343	ERX1929119	ERR1868355	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868355/ERR1868355.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868355/550.L5S275.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868355
PRJEB19825	SAMEA103890344	ERX1929120	ERR1868356	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868356/ERR1868356.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868356/550.L5S276.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868356
PRJEB19825	SAMEA103890345	ERX1929121	ERR1868357	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868357/ERR1868357.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868357/550.L5S277.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868357
PRJEB19825	SAMEA103890346	ERX1929122	ERR1868358	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868358/ERR1868358.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868358/550.L5S278.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868358
PRJEB19825	SAMEA103890347	ERX1929123	ERR1868359	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868359/ERR1868359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868359/550.L5S279.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868359
PRJEB19825	SAMEA103890348	ERX1929124	ERR1868360	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868360/ERR1868360.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868360/550.L5S28.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868360
PRJEB19825	SAMEA103890349	ERX1929125	ERR1868361	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868361/ERR1868361.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868361/550.L5S280.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868361
PRJEB19825	SAMEA103890350	ERX1929126	ERR1868362	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868362/ERR1868362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868362/550.L5S281.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868362
PRJEB19825	SAMEA103890351	ERX1929127	ERR1868363	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868363/ERR1868363.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868363/550.L5S282.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868363
PRJEB19825	SAMEA103890352	ERX1929128	ERR1868364	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868364/ERR1868364.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868364/550.L5S283.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868364
PRJEB19825	SAMEA103890353	ERX1929129	ERR1868365	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868365/ERR1868365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868365/550.L5S284.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868365
PRJEB19825	SAMEA103890354	ERX1929130	ERR1868366	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868366/ERR1868366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868366/550.L5S285.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868366
PRJEB19825	SAMEA103890355	ERX1929131	ERR1868367	447426	human oral metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868367/ERR1868367.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868367/550.L5S286.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868367
PRJEB19825	SAMEA103890356	ERX1929132	ERR1868368	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868368/ERR1868368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868368/550.L5S29.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868368
PRJEB19825	SAMEA103890357	ERX1929133	ERR1868369	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868369/ERR1868369.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868369/550.L5S3.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868369
PRJEB19825	SAMEA103890358	ERX1929134	ERR1868370	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868370/ERR1868370.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868370/550.L5S31.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868370
PRJEB19825	SAMEA103890359	ERX1929135	ERR1868371	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868371/ERR1868371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868371/550.L5S32.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868371
PRJEB19825	SAMEA103890360	ERX1929136	ERR1868372	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1868372/ERR1868372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868372/550.L5S34.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1868372
PRJEB19825	SAMEA103890361	ERX1929137	ERR1868373	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1868373/ERR1868373.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868373/550.L5S35.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1868373
PRJEB19825	SAMEA103890362	ERX1929138	ERR1868374	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1868374/ERR1868374.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868374/550.L5S36.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1868374
PRJEB19825	SAMEA103890363	ERX1929139	ERR1868375	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1868375/ERR1868375.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868375/550.L5S37.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1868375
PRJEB19825	SAMEA103890364	ERX1929140	ERR1868376	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1868376/ERR1868376.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868376/550.L5S38.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1868376
PRJEB19825	SAMEA103890365	ERX1929141	ERR1868377	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1868377/ERR1868377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868377/550.L5S39.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1868377
PRJEB19825	SAMEA103890366	ERX1929142	ERR1868378	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1868378/ERR1868378.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868378/550.L5S4.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1868378
PRJEB19825	SAMEA103890367	ERX1929143	ERR1868379	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1868379/ERR1868379.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868379/550.L5S40.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1868379
PRJEB19825	SAMEA103890368	ERX1929144	ERR1868380	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1868380/ERR1868380.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868380/550.L5S41.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1868380
PRJEB19825	SAMEA103890369	ERX1929145	ERR1868381	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1868381/ERR1868381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1868381/550.L5S42.s.5.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1868381
